dateAndTime,packeryATP_lighthouse,npsbiWTP_lighthouse
10-09-2011 0000,,27.7
10-09-2011 0100,,27.5
10-09-2011 0200,,27.5
10-09-2011 0300,,27.2
10-09-2011 0400,,27.2
10-09-2011 0500,,27.1
10-09-2011 0600,,27.1
10-09-2011 0700,,26.9
10-09-2011 0800,,26.8
10-09-2011 0900,,26.6
10-09-2011 1000,,26.1
10-09-2011 1100,,26.3
10-09-2011 1200,,26.1
10-09-2011 1300,,26.7
10-09-2011 1400,,26.8
10-09-2011 1500,,27
10-09-2011 1600,,27
10-09-2011 1700,,27
10-09-2011 1800,,26.6
10-09-2011 1900,,26.4
10-09-2011 2000,,26.1
10-09-2011 2100,,25.8
10-09-2011 2200,,25.7
10-09-2011 2300,,25.2
10-10-2011 0000,,25.4
10-10-2011 0100,,25.5
10-10-2011 0200,,25.2
10-10-2011 0300,,25.2
10-10-2011 0400,,24.9
10-10-2011 0500,,25
10-10-2011 0600,,25.1
10-10-2011 0700,,25
10-10-2011 0800,,24.8
10-10-2011 0900,,24.9
10-10-2011 1000,,24.7
10-10-2011 1100,,24.6
10-10-2011 1200,,24.3
10-10-2011 1300,,24.3
10-10-2011 1400,,24.3
10-10-2011 1500,,24.6
10-10-2011 1600,,24.4
10-10-2011 1700,,24.6
10-10-2011 1800,,25
10-10-2011 1900,,25.4
10-10-2011 2000,,26
10-10-2011 2100,,26.4
10-10-2011 2200,,26.4
10-10-2011 2300,,26.6
10-11-2011 0000,,26.4
10-11-2011 0100,,25.9
10-11-2011 0200,,26
10-11-2011 0300,,25.9
10-11-2011 0400,,25.8
10-11-2011 0500,,25.6
10-11-2011 0600,,25.5
10-11-2011 0700,,25.3
10-11-2011 0800,,25.2
10-11-2011 0900,,25.1
10-11-2011 1000,,25.1
10-11-2011 1100,,25.2
10-11-2011 1200,,25.2
10-11-2011 1300,,25
10-11-2011 1400,,25
10-11-2011 1500,,25.1
10-11-2011 1600,,25.4
10-11-2011 1700,,25.7
10-11-2011 1800,,25.9
10-11-2011 1900,,26.1
10-11-2011 2000,,26.2
10-11-2011 2100,,26.3
10-11-2011 2200,,26.6
10-11-2011 2300,,26.5
10-12-2011 0000,,26.5
10-12-2011 0100,,26.4
10-12-2011 0200,,26.1
10-12-2011 0300,,25.7
10-12-2011 0400,,25.7
10-12-2011 0500,,25.7
10-12-2011 0600,,25.6
10-12-2011 0700,,25.3
10-12-2011 0800,,25.3
10-12-2011 0900,,25.2
10-12-2011 1000,,25.5
10-12-2011 1100,,25.5
10-12-2011 1200,,25.1
10-12-2011 1300,,25.3
10-12-2011 1400,,24.9
10-12-2011 1500,,25.3
10-12-2011 1600,,25.8
10-12-2011 1700,,26.4
10-12-2011 1800,,26.8
10-12-2011 1900,,27.1
10-12-2011 2000,,27.6
10-12-2011 2100,,27.9
10-12-2011 2200,,28
10-12-2011 2300,,27.8
10-13-2011 0000,,27.6
10-13-2011 0100,,27.4
10-13-2011 0200,,27.3
10-13-2011 0300,,27.2
10-13-2011 0400,,27.1
10-13-2011 0500,,27
10-13-2011 0600,,26.8
10-13-2011 0700,,26.7
10-13-2011 0800,,26.6
10-13-2011 0900,,26.4
10-13-2011 1000,,26.5
10-13-2011 1100,,26.5
10-13-2011 1200,,26.5
10-13-2011 1300,,26.4
10-13-2011 1400,,26
10-13-2011 1500,,26
10-13-2011 1600,,26.1
10-13-2011 1700,,29.2
10-13-2011 1800,,26.9
10-13-2011 1900,,27.3
10-13-2011 2000,,27.7
10-13-2011 2100,,28
10-13-2011 2200,,28.1
10-13-2011 2300,,27.9
10-14-2011 0000,,27.9
10-14-2011 0100,,27.5
10-14-2011 0200,,27.3
10-14-2011 0300,,27.2
10-14-2011 0400,,27.2
10-14-2011 0500,,26.7
10-14-2011 0600,,26.7
10-14-2011 0700,,26.5
10-14-2011 0800,,26.5
10-14-2011 0900,,26.5
10-14-2011 1000,,26.1
10-14-2011 1100,,25.8
10-14-2011 1200,,25.7
10-14-2011 1300,,25.5
10-14-2011 1400,,25.5
10-14-2011 1500,,25.6
10-14-2011 1600,,25.8
10-14-2011 1700,,26.2
10-14-2011 1800,,26.6
10-14-2011 1900,,27.3
10-14-2011 2000,,27.4
10-14-2011 2100,,27.6
10-14-2011 2200,,27.8
10-14-2011 2300,,27.7
10-15-2011 0000,,27.3
10-15-2011 0100,,27.1
10-15-2011 0200,,26.8
10-15-2011 0300,,26.6
10-15-2011 0400,,26.3
10-15-2011 0500,,26.1
10-15-2011 0600,,25.9
10-15-2011 0700,,25.8
10-15-2011 0800,,25.6
10-15-2011 0900,,25.6
10-15-2011 1000,,25.8
10-15-2011 1100,,25.7
10-15-2011 1200,,25.5
10-15-2011 1300,,25.4
10-15-2011 1400,,25.1
10-15-2011 1500,,25.2
10-15-2011 1600,,25.7
10-15-2011 1700,,26
10-15-2011 1800,,26.5
10-15-2011 1900,,27.2
10-15-2011 2000,,27.6
10-15-2011 2100,,27.8
10-15-2011 2200,,28
10-15-2011 2300,,28.1
10-16-2011 0000,,27.7
10-16-2011 0100,,27.4
10-16-2011 0200,,27.3
10-16-2011 0300,,27.2
10-16-2011 0400,,27
10-16-2011 0500,,26.4
10-16-2011 0600,,25.9
10-16-2011 0700,,25.6
10-16-2011 0800,,25.4
10-16-2011 0900,,25.2
10-16-2011 1000,,25.2
10-16-2011 1100,,25
10-16-2011 1200,,25
10-16-2011 1300,,25.5
10-16-2011 1400,,25.6
10-16-2011 1500,,26
10-16-2011 1600,,26.4
10-16-2011 1700,,26.9
10-16-2011 1800,,27.4
10-16-2011 1900,,28
10-16-2011 2000,,27.7
10-16-2011 2100,,28.4
10-16-2011 2200,,28.6
10-16-2011 2300,,28.1
10-17-2011 0000,,28.8
10-17-2011 0100,,28.3
10-17-2011 0200,,28.1
10-17-2011 0300,,27.7
10-17-2011 0400,,26.8
10-17-2011 0500,,26.8
10-17-2011 0600,,26.6
10-17-2011 0700,,26.7
10-17-2011 0800,,26.6
10-17-2011 0900,,26.1
10-17-2011 1000,,26
10-17-2011 1100,,25.8
10-17-2011 1200,,25.7
10-17-2011 1300,,25.6
10-17-2011 1400,,25.7
10-17-2011 1500,,25.9
10-17-2011 1600,,26.3
10-17-2011 1700,,26.7
10-17-2011 1800,,27.2
10-17-2011 1900,,27.7
10-17-2011 2000,,28
10-17-2011 2100,,28.2
10-17-2011 2200,,28.2
10-17-2011 2300,,28
10-18-2011 0000,,27.9
10-18-2011 0100,,27.6
10-18-2011 0200,,27.3
10-18-2011 0300,,27
10-18-2011 0400,,26.7
10-18-2011 0500,,26.6
10-18-2011 0600,,26.4
10-18-2011 0700,,26.3
10-18-2011 0800,,26.2
10-18-2011 0900,,26.1
10-18-2011 1000,,26
10-18-2011 1100,,26.2
10-18-2011 1200,,26.1
10-18-2011 1300,,25.9
10-18-2011 1400,,25.7
10-18-2011 1500,,25.4
10-18-2011 1600,,25.2
10-18-2011 1700,,25.3
10-18-2011 1800,,25.5
10-18-2011 1900,,25.7
10-18-2011 2000,,25.8
10-18-2011 2100,,25.7
10-18-2011 2200,,25.5
10-18-2011 2300,,25
10-19-2011 0000,,24.6
10-19-2011 0100,,28.6
10-19-2011 0200,,28.2
10-19-2011 0300,,22.9
10-19-2011 0400,,23.3
10-19-2011 0500,,22.3
10-19-2011 0600,,22
10-19-2011 0700,,21.7
10-19-2011 0800,,21.6
10-19-2011 0900,,21.6
10-19-2011 1000,,21.3
10-19-2011 1100,,21.4
10-19-2011 1200,,21.2
10-19-2011 1300,,21.4
10-19-2011 1400,,21.1
10-19-2011 1500,,20.7
10-19-2011 1600,,20.8
10-19-2011 1700,,21.1
10-19-2011 1800,,21.1
10-19-2011 1900,,21.4
10-19-2011 2000,,21.5
10-19-2011 2100,,21.9
10-19-2011 2200,,21.8
10-19-2011 2300,,21.5
10-20-2011 0000,,21.2
10-20-2011 0100,,20.7
10-20-2011 0200,,20.4
10-20-2011 0300,,20.2
10-20-2011 0400,,20.2
10-20-2011 0500,,20.1
10-20-2011 0600,,20
10-20-2011 0700,,19.9
10-20-2011 0800,,19.8
10-20-2011 0900,,19.5
10-20-2011 1000,,19
10-20-2011 1100,,18.7
10-20-2011 1200,,
10-20-2011 1300,,18.6
10-20-2011 1400,,
10-20-2011 1500,,19.2
10-20-2011 1600,,19.5
10-20-2011 1700,,19.6
10-20-2011 1800,,20.5
10-20-2011 1900,,21.3
10-20-2011 2000,,22
10-20-2011 2100,,22.2
10-20-2011 2200,,22.1
10-20-2011 2300,,22.1
10-21-2011 0000,,21.7
10-21-2011 0100,,21.5
10-21-2011 0200,,21.3
10-21-2011 0300,,21.2
10-21-2011 0400,,21
10-21-2011 0500,,20.8
10-21-2011 0600,,20.6
10-21-2011 0700,,20.6
10-21-2011 0800,,20.4
10-21-2011 0900,,20.4
10-21-2011 1000,,20.4
10-21-2011 1100,,20.4
10-21-2011 1200,,20.6
10-21-2011 1300,,20.7
10-21-2011 1400,,20.8
10-21-2011 1500,,23.4
10-21-2011 1600,,21.6
10-21-2011 1700,,22.1
10-21-2011 1800,,22.7
10-21-2011 1900,,23.2
10-21-2011 2000,,23.7
10-21-2011 2100,,23.9
10-21-2011 2200,,24
10-21-2011 2300,,23.8
10-22-2011 0000,,23.5
10-22-2011 0100,,23.3
10-22-2011 0200,,23
10-22-2011 0300,,22.8
10-22-2011 0400,,22.7
10-22-2011 0500,,22.5
10-22-2011 0600,,22.4
10-22-2011 0700,,22.3
10-22-2011 0800,,22.2
10-22-2011 0900,,22.2
10-22-2011 1000,,22.2
10-22-2011 1100,,22.1
10-22-2011 1200,,22.1
10-22-2011 1300,,22.1
10-22-2011 1400,,22.2
10-22-2011 1500,,22.4
10-22-2011 1600,,22.8
10-22-2011 1700,,23.3
10-22-2011 1800,,23.8
10-22-2011 1900,,24.3
10-22-2011 2000,,24.6
10-22-2011 2100,,24.7
10-22-2011 2200,,24.6
10-22-2011 2300,,24.4
10-23-2011 0000,25.7,24.1
10-23-2011 0100,25.6,23.8
10-23-2011 0200,25.6,23.6
10-23-2011 0300,25.6,23.4
10-23-2011 0400,25.4,23.2
10-23-2011 0500,25.4,23
10-23-2011 0600,25.3,22.9
10-23-2011 0700,25.3,22.9
10-23-2011 0800,25.3,22.8
10-23-2011 0900,25.3,22.7
10-23-2011 1000,25.4,22.7
10-23-2011 1100,23.2,22.7
10-23-2011 1200,22.9,22.7
10-23-2011 1300,23,22.7
10-23-2011 1400,24.1,22.8
10-23-2011 1500,25.5,23.1
10-23-2011 1600,26.8,23.6
10-23-2011 1700,27.6,24.1
10-23-2011 1800,27.5,24.6
10-23-2011 1900,27.9,25.1
10-23-2011 2000,27.1,25.4
10-23-2011 2100,27.2,25.4
10-23-2011 2200,27.1,25.4
10-23-2011 2300,26.8,25.4
10-24-2011 0000,26.2,25.1
10-24-2011 0100,26,24.9
10-24-2011 0200,25.8,24.6
10-24-2011 0300,25.8,24.4
10-24-2011 0400,25.7,24.2
10-24-2011 0500,25.4,24
10-24-2011 0600,25.3,23.8
10-24-2011 0700,25.3,23.7
10-24-2011 0800,25.1,23.5
10-24-2011 0900,24.9,23.4
10-24-2011 1000,24.5,23.3
10-24-2011 1100,22.9,23.2
10-24-2011 1200,22.7,23.1
10-24-2011 1300,23,23
10-24-2011 1400,23.6,23.1
10-24-2011 1500,24.7,23.4
10-24-2011 1600,25.8,24
10-24-2011 1700,27.3,24.6
10-24-2011 1800,27.4,25.3
10-24-2011 1900,27,26.5
10-24-2011 2000,27.4,26.4
10-24-2011 2100,26.6,26.7
10-24-2011 2200,26.4,26.8
10-24-2011 2300,26.3,26.5
10-25-2011 0000,26,26.1
10-25-2011 0100,25.8,25.7
10-25-2011 0200,25.6,25.4
10-25-2011 0300,25.6,25.2
10-25-2011 0400,25.6,25.1
10-25-2011 0500,25.4,24.9
10-25-2011 0600,25.3,24.7
10-25-2011 0700,25.3,24.4
10-25-2011 0800,25,24.2
10-25-2011 0900,25,24
10-25-2011 1000,25.1,24
10-25-2011 1100,24.9,23.9
10-25-2011 1200,24.8,23.8
10-25-2011 1300,23.5,23.7
10-25-2011 1400,24.8,23.8
10-25-2011 1500,25.2,24
10-25-2011 1600,27.1,24.4
10-25-2011 1700,27.2,25
10-25-2011 1800,27.6,26.7
10-25-2011 1900,27.4,26.1
10-25-2011 2000,27.1,26.6
10-25-2011 2100,27,26.8
10-25-2011 2200,27,26.8
10-25-2011 2300,26.7,26.6
10-26-2011 0000,26.3,26.3
10-26-2011 0100,26.1,25.9
10-26-2011 0200,26.1,25.6
10-26-2011 0300,25.9,25.3
10-26-2011 0400,25.9,25
10-26-2011 0500,25.7,24.8
10-26-2011 0600,25.7,24.6
10-26-2011 0700,25.6,24.4
10-26-2011 0800,25.5,24.3
10-26-2011 0900,25.3,24.1
10-26-2011 1000,25.4,24.1
10-26-2011 1100,23.9,23.9
10-26-2011 1200,23.5,23.7
10-26-2011 1300,23.5,23.6
10-26-2011 1400,25.2,23.7
10-26-2011 1500,26.7,23.9
10-26-2011 1600,27.3,24.6
10-26-2011 1700,27.2,25.2
10-26-2011 1800,27.5,25.8
10-26-2011 1900,27.4,26.4
10-26-2011 2000,27.6,26.8
10-26-2011 2100,27.7,26.9
10-26-2011 2200,27.2,26.7
10-26-2011 2300,26.9,26.3
10-27-2011 0000,26.5,25.9
10-27-2011 0100,26.2,25.5
10-27-2011 0200,26.1,25.2
10-27-2011 0300,26,25
10-27-2011 0400,25.9,24.7
10-27-2011 0500,25.9,24.5
10-27-2011 0600,26,24.3
10-27-2011 0700,25.8,24.1
10-27-2011 0800,25.8,24
10-27-2011 0900,25.7,23.8
10-27-2011 1000,26,23.7
10-27-2011 1100,25.7,23.7
10-27-2011 1200,24.6,23.6
10-27-2011 1300,25.3,23.6
10-27-2011 1400,26.5,23.8
10-27-2011 1500,26.7,24.3
10-27-2011 1600,27.3,24.6
10-27-2011 1700,27.7,25.1
10-27-2011 1800,28.3,25.8
10-27-2011 1900,28.3,26.4
10-27-2011 2000,27.5,26.8
10-27-2011 2100,27.4,27.1
10-27-2011 2200,27,27.1
10-27-2011 2300,26.5,26.9
10-28-2011 0000,26.6,29.2
10-28-2011 0100,25.9,29.2
10-28-2011 0200,26,29
10-28-2011 0300,25.8,28.8
10-28-2011 0400,25.6,28.7
10-28-2011 0500,21.7,28.5
10-28-2011 0600,19.7,28.2
10-28-2011 0700,17.9,27.8
10-28-2011 0800,17.1,27.4
10-28-2011 0900,16.3,26.9
10-28-2011 1000,15.2,26.4
10-28-2011 1100,14.7,25.9
10-28-2011 1200,14.6,25.5
10-28-2011 1300,14.8,24.9
10-28-2011 1400,14.7,21.4
10-28-2011 1500,14.7,21.3
10-28-2011 1600,15.1,21.3
10-28-2011 1700,15.5,21.3
10-28-2011 1800,16.1,21.6
10-28-2011 1900,17.4,21.8
10-28-2011 2000,18.5,21.9
10-28-2011 2100,19,21.8
10-28-2011 2200,19.4,21.5
10-28-2011 2300,19.4,20.8
10-29-2011 0000,18.5,20.4
10-29-2011 0100,17.6,19.8
10-29-2011 0200,16.5,19.3
10-29-2011 0300,15.6,19.1
10-29-2011 0400,15,18.6
10-29-2011 0500,15,18.4
10-29-2011 0600,14.9,17.8
10-29-2011 0700,14.9,17.8
10-29-2011 0800,14.9,18
10-29-2011 0900,14.4,17.9
10-29-2011 1000,14.3,17.8
10-29-2011 1100,14.1,17.5
10-29-2011 1200,13.7,17.6
10-29-2011 1300,13.8,17.3
10-29-2011 1400,14.4,17.2
10-29-2011 1500,15.3,17.3
10-29-2011 1600,15.8,17.7
10-29-2011 1700,16.6,18.4
10-29-2011 1800,16.2,19
10-29-2011 1900,17,19.6
10-29-2011 2000,17.3,20.1
10-29-2011 2100,16.9,20.3
10-29-2011 2200,17.1,20.2
10-29-2011 2300,17.2,19.8
10-30-2011 0000,17.4,19.5
10-30-2011 0100,17.5,19.2
10-30-2011 0200,17.6,18.9
10-30-2011 0300,17.5,18.9
10-30-2011 0400,17.5,18.6
10-30-2011 0500,17.8,18.5
10-30-2011 0600,17.9,18.7
10-30-2011 0700,18.4,18.5
10-30-2011 0800,18.5,18.1
10-30-2011 0900,18.9,18.2
10-30-2011 1000,19.1,18
10-30-2011 1100,18.6,17.9
10-30-2011 1200,19,17.8
10-30-2011 1300,18.5,17.8
10-30-2011 1400,19.8,17.7
10-30-2011 1500,22.2,18.2
10-30-2011 1600,22.5,18.7
10-30-2011 1700,22,19.1
10-30-2011 1800,22.1,19.5
10-30-2011 1900,22,20.3
10-30-2011 2000,22.1,21.1
10-30-2011 2100,22.2,20.9
10-30-2011 2200,22.3,21.3
10-30-2011 2300,22.3,21.4
10-31-2011 0000,22,21.2
10-31-2011 0100,21.7,20.8
10-31-2011 0200,21.9,20.4
10-31-2011 0300,21.9,20.1
10-31-2011 0400,21.9,19.9
10-31-2011 0500,22,19.8
10-31-2011 0600,21.9,19.5
10-31-2011 0700,21.5,19.1
10-31-2011 0800,21.3,19.1
10-31-2011 0900,21.2,19.2
10-31-2011 1000,20.8,19
10-31-2011 1100,20.6,19
10-31-2011 1200,20.2,19.3
10-31-2011 1300,19.6,19.5
10-31-2011 1400,20.2,18.8
10-31-2011 1500,20.7,19.1
10-31-2011 1600,21.6,19.8
10-31-2011 1700,22.6,20.4
10-31-2011 1800,22.6,20.9
10-31-2011 1900,22.6,21.5
10-31-2011 2000,22.4,22
10-31-2011 2100,22.4,22.3
10-31-2011 2200,22.4,22.5
10-31-2011 2300,22.5,22.4
11-01-2011 0000,22,24.5
11-01-2011 0100,21.8,21.9
11-01-2011 0200,21.9,22.1
11-01-2011 0300,22.1,22.1
11-01-2011 0400,22.3,20.6
11-01-2011 0500,22.2,20.2
11-01-2011 0600,22.4,20.2
11-01-2011 0700,22.5,20.2
11-01-2011 0800,22.4,20.1
11-01-2011 0900,22.4,20
11-01-2011 1000,22,19.8
11-01-2011 1100,22,19.5
11-01-2011 1200,21.9,19.5
11-01-2011 1300,22.1,19.4
11-01-2011 1400,23.6,19.3
11-01-2011 1500,24.1,19.8
11-01-2011 1600,24.3,20.3
11-01-2011 1700,24.4,20.9
11-01-2011 1800,24.7,21.5
11-01-2011 1900,24.2,22.1
11-01-2011 2000,24.9,22.5
11-01-2011 2100,25,22.7
11-01-2011 2200,25.1,22.8
11-01-2011 2300,24.7,22.6
11-02-2011 0000,24.1,22.4
11-02-2011 0100,23.7,21.9
11-02-2011 0200,23.8,22
11-02-2011 0300,23.8,22
11-02-2011 0400,24.6,21.6
11-02-2011 0500,24.5,21.5
11-02-2011 0600,24.4,21.4
11-02-2011 0700,24.4,21.6
11-02-2011 0800,24.5,21.8
11-02-2011 0900,24.5,21.7
11-02-2011 1000,24.4,21.7
11-02-2011 1100,23.6,21.7
11-02-2011 1200,22.9,21.6
11-02-2011 1300,22.7,21.5
11-02-2011 1400,25.3,21.4
11-02-2011 1500,25.9,21.5
11-02-2011 1600,26.2,22.1
11-02-2011 1700,26.5,22.6
11-02-2011 1800,26.4,23.2
11-02-2011 1900,26.3,23.7
11-02-2011 2000,26.6,24.1
11-02-2011 2100,26.5,24.4
11-02-2011 2200,26.2,24.4
11-02-2011 2300,25.9,24.2
11-03-2011 0000,25.6,23.9
11-03-2011 0100,25.4,23.8
11-03-2011 0200,25.2,23.6
11-03-2011 0300,25.2,23.4
11-03-2011 0400,24.9,23.4
11-03-2011 0500,24.7,23.3
11-03-2011 0600,24.4,23.3
11-03-2011 0700,24.1,23.3
11-03-2011 0800,18.2,22.8
11-03-2011 0900,15.2,22.6
11-03-2011 1000,15.7,21.9
11-03-2011 1100,15.5,21.1
11-03-2011 1200,14.8,20.7
11-03-2011 1300,13.6,20.3
11-03-2011 1400,13.8,20
11-03-2011 1500,13.6,20
11-03-2011 1600,13.3,19.5
11-03-2011 1700,13.8,19.2
11-03-2011 1800,14.4,19.3
11-03-2011 1900,15.1,20
11-03-2011 2000,16.1,20.1
11-03-2011 2100,17.8,20
11-03-2011 2200,18.3,19.9
11-03-2011 2300,18.5,19.3
11-04-2011 0000,18.2,19
11-04-2011 0100,17.2,18.6
11-04-2011 0200,16.9,18
11-04-2011 0300,16.5,17.9
11-04-2011 0400,16.2,17.7
11-04-2011 0500,15.1,17.4
11-04-2011 0600,14.5,17
11-04-2011 0700,14.2,16.6
11-04-2011 0800,13.6,16.4
11-04-2011 0900,13.8,16.1
11-04-2011 1000,13.3,15.5
11-04-2011 1100,13.1,15.2
11-04-2011 1200,13.2,14.8
11-04-2011 1300,12.9,14.6
11-04-2011 1400,13.2,15.3
11-04-2011 1500,13.9,14.8
11-04-2011 1600,14,15
11-04-2011 1700,15.3,15.8
11-04-2011 1800,15.3,16.4
11-04-2011 1900,16.2,16.5
11-04-2011 2000,16.3,16.8
11-04-2011 2100,16.4,17.4
11-04-2011 2200,16.7,17.6
11-04-2011 2300,16.7,17.7
11-05-2011 0000,16.8,17.6
11-05-2011 0100,17.1,17.4
11-05-2011 0200,17,16.9
11-05-2011 0300,16.9,16.7
11-05-2011 0400,16.9,16.7
11-05-2011 0500,18.2,16.7
11-05-2011 0600,18.5,16.5
11-05-2011 0700,19.2,15.9
11-05-2011 0800,19.5,16.3
11-05-2011 0900,19.9,16.8
11-05-2011 1000,20.4,16.8
11-05-2011 1100,20.6,16.8
11-05-2011 1200,20.7,16.8
11-05-2011 1300,21,17
11-05-2011 1400,22.3,16.9
11-05-2011 1500,22.9,17.3
11-05-2011 1600,23.1,17.5
11-05-2011 1700,23.3,17.6
11-05-2011 1800,23.5,17.8
11-05-2011 1900,23.5,17.8
11-05-2011 2000,23.6,18
11-05-2011 2100,23.7,18.3
11-05-2011 2200,23.7,18.6
11-05-2011 2300,23.9,18.7
11-06-2011 0000,23.9,18.8
11-06-2011 0100,24,18.8
11-06-2011 0200,24.1,18.9
11-06-2011 0300,24.3,18.9
11-06-2011 0400,24.3,19
11-06-2011 0500,24.2,19
11-06-2011 0600,24.2,19
11-06-2011 0700,24.2,19.2
11-06-2011 0800,24.2,19.3
11-06-2011 0900,24.1,19.4
11-06-2011 1000,24.2,19.4
11-06-2011 1100,24.3,19.5
11-06-2011 1200,24.4,19.5
11-06-2011 1300,24.4,19.6
11-06-2011 1400,24.7,19.7
11-06-2011 1500,25,19.9
11-06-2011 1600,25.5,20.1
11-06-2011 1700,25.7,20.2
11-06-2011 1800,25.5,20.5
11-06-2011 1900,25.5,20.8
11-06-2011 2000,25.6,21.1
11-06-2011 2100,25.6,21.2
11-06-2011 2200,25.5,21.3
11-06-2011 2300,25.4,21.4
11-07-2011 0000,25.1,21.4
11-07-2011 0100,25.1,21.3
11-07-2011 0200,25.2,21.1
11-07-2011 0300,25.1,21.5
11-07-2011 0400,25,21.3
11-07-2011 0500,24.9,21.1
11-07-2011 0600,24.9,20.8
11-07-2011 0700,24.8,21
11-07-2011 0800,24.7,20.6
11-07-2011 0900,24.6,20.8
11-07-2011 1000,24.7,20.9
11-07-2011 1100,24.5,20.8
11-07-2011 1200,24.4,20.8
11-07-2011 1300,24.4,20.7
11-07-2011 1400,24.9,20.9
11-07-2011 1500,25.7,21.2
11-07-2011 1600,26.1,21.6
11-07-2011 1700,25.9,22.1
11-07-2011 1800,26.4,22.5
11-07-2011 1900,26.6,23
11-07-2011 2000,25.9,23.2
11-07-2011 2100,26.1,23.4
11-07-2011 2200,25.8,23.5
11-07-2011 2300,25.3,23.3
11-08-2011 0000,25.2,23.1
11-08-2011 0100,24.9,23.1
11-08-2011 0200,24.8,22.9
11-08-2011 0300,24.8,22.8
11-08-2011 0400,24.6,22.9
11-08-2011 0500,24.5,22.7
11-08-2011 0600,24.5,22.6
11-08-2011 0700,24.4,22.6
11-08-2011 0800,24.4,22.4
11-08-2011 0900,24.2,22.3
11-08-2011 1000,24.2,22.3
11-08-2011 1100,23.9,22.3
11-08-2011 1200,23.8,22.3
11-08-2011 1300,23.8,22.4
11-08-2011 1400,24.3,22.2
11-08-2011 1500,25.7,22.6
11-08-2011 1600,26.3,23
11-08-2011 1700,26.6,23.3
11-08-2011 1800,26.3,23.6
11-08-2011 1900,26.1,23.7
11-08-2011 2000,26,23.8
11-08-2011 2100,26.3,24.2
11-08-2011 2200,26.1,27.1
11-08-2011 2300,25.5,24.4
11-09-2011 0000,24.9,23.9
11-09-2011 0100,24.7,23.7
11-09-2011 0200,24.3,23.8
11-09-2011 0300,24.5,23.6
11-09-2011 0400,23.9,23.7
11-09-2011 0500,23.3,23.6
11-09-2011 0600,23.3,23.5
11-09-2011 0700,22.8,23.1
11-09-2011 0800,22.1,22.8
11-09-2011 0900,20.9,22.4
11-09-2011 1000,20.3,22.1
11-09-2011 1100,19.5,21.5
11-09-2011 1200,17.9,20.8
11-09-2011 1300,16.5,20.3
11-09-2011 1400,16.3,20.4
11-09-2011 1500,15.9,20.6
11-09-2011 1600,16.6,20.1
11-09-2011 1700,17.6,20.7
11-09-2011 1800,17.6,20.6
11-09-2011 1900,18.3,20.6
11-09-2011 2000,18.4,20.6
11-09-2011 2100,18.5,20.4
11-09-2011 2200,18.3,19.9
11-09-2011 2300,18.2,19.6
11-10-2011 0000,17.3,19.5
11-10-2011 0100,17.3,19
11-10-2011 0200,16.3,18.9
11-10-2011 0300,16.4,18.7
11-10-2011 0400,15.7,21.9
11-10-2011 0500,13.2,17.7
11-10-2011 0600,14.3,17.1
11-10-2011 0700,12.7,16.9
11-10-2011 0800,13.3,16.6
11-10-2011 0900,14.9,17.1
11-10-2011 1000,15,16.1
11-10-2011 1100,14.5,16.8
11-10-2011 1200,14.1,16.8
11-10-2011 1300,13.5,16.8
11-10-2011 1400,13,16.2
11-10-2011 1500,13,16
11-10-2011 1600,14.2,16.4
11-10-2011 1700,15.2,16.6
11-10-2011 1800,15.7,16.6
11-10-2011 1900,16,16.9
11-10-2011 2000,17.7,17.2
11-10-2011 2100,17.9,17.2
11-10-2011 2200,18.1,17.3
11-10-2011 2300,17.9,17.3
11-11-2011 0000,17.1,17.1
11-11-2011 0100,16.6,17.2
11-11-2011 0200,16.3,17
11-11-2011 0300,15.9,17
11-11-2011 0400,14.9,16.8
11-11-2011 0500,15,16.7
11-11-2011 0600,13.8,16.6
11-11-2011 0700,13.9,16.3
11-11-2011 0800,13.7,16.2
11-11-2011 0900,13.5,15.8
11-11-2011 1000,13.4,
11-11-2011 1100,13,15.3
11-11-2011 1200,11.3,15.1
11-11-2011 1300,10.5,
11-11-2011 1400,11.2,14.8
11-11-2011 1500,13.4,15.1
11-11-2011 1600,16,15.4
11-11-2011 1700,17.2,16
11-11-2011 1800,17.4,16.7
11-11-2011 1900,18.1,17.1
11-11-2011 2000,19.9,17.6
11-11-2011 2100,19.6,17.9
11-11-2011 2200,19.5,18
11-11-2011 2300,19.1,17.8
11-12-2011 0000,18.7,17.4
11-12-2011 0100,19,17.1
11-12-2011 0200,19.5,17
11-12-2011 0300,19.7,16.8
11-12-2011 0400,19.6,16.6
11-12-2011 0500,20,16.4
11-12-2011 0600,20.1,16.3
11-12-2011 0700,20.5,16.2
11-12-2011 0800,20.6,16.2
11-12-2011 0900,20.6,16.2
11-12-2011 1000,20.7,16.4
11-12-2011 1100,18.2,16.2
11-12-2011 1200,20.9,16.3
11-12-2011 1300,20.8,16.2
11-12-2011 1400,22.1,16.5
11-12-2011 1500,23.3,18.1
11-12-2011 1600,23.8,17.5
11-12-2011 1700,24.4,18.1
11-12-2011 1800,24.4,18.6
11-12-2011 1900,24.6,19
11-12-2011 2000,24.5,19.2
11-12-2011 2100,24.7,19.5
11-12-2011 2200,24.6,19.7
11-12-2011 2300,24,19.7
11-13-2011 0000,23,19.5
11-13-2011 0100,23.1,19.4
11-13-2011 0200,23.1,19.2
11-13-2011 0300,22.9,19.2
11-13-2011 0400,22.9,19.1
11-13-2011 0500,22.4,19.1
